date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:56:59	41685/41685	---M-Z	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202022%2010:57:01%20GMT	https://www.okaybears.com/blueprint	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/www.okaybears.com/blueprint.html	(from https://www.okaybears.com/)
11:57:00	13286/13286	---M--	200	added ('OK')	image/png	etag:%22f25dafc91d5cbd1bca6fd41c9e30d00a%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d6212f5f63b7c3b4b5eee5_Hibernate.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d6212f5f63b7c3b4b5eee5_Hibernate.png	(from https://www.okaybears.com/)
11:57:01	228854/228854	---M--	200	added ('OK')	image/png	etag:%229207300a3e6e639b88eaa764d263d08d%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6258a7e3bd5b2a37b628998c_menu_illustration.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6258a7e3bd5b2a37b628998c_menu_illustration.png	(from https://www.okaybears.com/)
11:57:02	59386/59386	---M--	200	added ('OK')	image/png	etag:%2235680141d1e4390aeebf309b37c75985%22	https://assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229a9d35ca27b36b2ad27d5_Blue-K.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229a9d35ca27b36b2ad27d5_Blue-K.png	(from https://www.okaybears.com/)
11:57:02	51321/51321	---M--	200	added ('OK')	image/png	etag:%229e12ee0af73a369a9a7c68bc2485da44%22	https://assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229a9b8f02d26602ae2ac99_Green%20O.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229a9b8f02d26602ae2ac99_Green%20O.png	(from https://www.okaybears.com/)
11:57:02	373569/373569	---M--	200	added ('OK')	image/png	etag:%220f5921b24e39247b2b0134aa3d772a32%22	https://assets-global.website-files.com/621f2ae39342fe5b34cc196f/622716b31bbbe0c131a87e44_Mobile-OKB.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/621f2ae39342fe5b34cc196f/622716b31bbbe0c131a87e44_Mobile-OKB.png	(from https://www.okaybears.com/)
11:57:03	61641/61641	---M--	200	added ('OK')	image/png	etag:%2229ad334f49f1bb027b4f445adca6c82e%22	https://assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229a9f818f7b9952912c89e_Purple-A.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229a9f818f7b9952912c89e_Purple-A.png	(from https://www.okaybears.com/)
11:57:03	31259/31259	---M--	200	added ('OK')	image/png	etag:%22c3e66b6eaedc28e4bbe6a25a4e5c4ccb%22	https://assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229aa571d28bf0b7a90af8f_Yellow_Y.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/621f2ae39342fe5b34cc196f/6229aa571d28bf0b7a90af8f_Yellow_Y.png	(from https://www.okaybears.com/)
11:57:03	41770/41770	---M--	200	added ('OK')	image/png	etag:%223af15365e5c7a86f6540c10b527a89cc%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d811b317f57f2b17a752d3_OKMobile-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d811b317f57f2b17a752d3_OKMobile-min.png	(from https://www.okaybears.com/)
11:57:04	73782/73782	---M--	200	added ('OK')	image/png	etag:%2250bdb2ba0d22ac0353ee652aa86e7e91%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d8101a7de01c3a29c65702_Hibernate-OKB-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d8101a7de01c3a29c65702_Hibernate-OKB-min.png	(from https://www.okaybears.com/)
11:57:04	22288/22288	---M--	200	added ('OK')	image/png	etag:%2298031246723495a8b1e996aa64784187%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d80bb5847a784689c14fa1_Okay-O-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d80bb5847a784689c14fa1_Okay-O-min.png	(from https://www.okaybears.com/)
11:57:05	23022/23022	---M--	200	added ('OK')	image/png	etag:%22c12a38989b8859600e1e94050852c2b3%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d80bc893a2ee0b0cd2f256_Okay-K-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d80bc893a2ee0b0cd2f256_Okay-K-min.png	(from https://www.okaybears.com/)
11:57:05	22352/22352	---M--	200	added ('OK')	image/png	etag:%22154f1a018dc9bfd35a6ed170dbca73d5%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d80bd58fc96f828c8b92e0_Okay-A-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d80bd58fc96f828c8b92e0_Okay-A-min.png	(from https://www.okaybears.com/)
11:57:06	14360/14360	---M--	200	added ('OK')	image/png	etag:%22ab9ae9eab629405ed4c53c5753335004%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d80be44444517070f48685_Okay-Y-min.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d80be44444517070f48685_Okay-Y-min.png	(from https://www.okaybears.com/)
11:57:08	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=622eead55797fc2865c24818	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c88aee.js	(from https://www.okaybears.com/)
11:57:09	296281/296281	---M-Z	200	added ('OK')	text/javascript	etag:%2291f4558241cc470743bdc73363afe84a%22	https://assets-global.website-files.com/622eead55797fc2865c24818/js/okay-bears-1e9c94.76bc29016.js	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/js/okay-bears-1e9c94.76bc29016.js	(from https://www.okaybears.com/)
11:57:10	397473/397473	---M--	200	added ('OK')	image/png	etag:%223a6139ea6eb1eabf82e6b0005f69df9e%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62427e682db2f84e7f0511c1_Bear%20Hand%20Colored%201.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62427e682db2f84e7f0511c1_Bear%20Hand%20Colored%201.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:11	430731/430731	---M--	200	added ('OK')	image/png	etag:%2265e33d8300ba57055d7f3fc2762c25b5%22	https://assets-global.website-files.com/622eead55797fc2865c24818/624e2b66bf0c7845ae838625_404.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/624e2b66bf0c7845ae838625_404.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:11	347492/347492	---M--	200	added ('OK')	image/png	etag:%2273d9a04ecb1ace4e0ce1d3c7d5cff5bb%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625944fca001f63fd6882001_platform_.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625944fca001f63fd6882001_platform_.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:12	237948/237948	---M--	200	added ('OK')	image/png	etag:%22e659954efc5632cdbae0d03f93eed9a2%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6259450c4b264a1e0ef9d5e4_park.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6259450c4b264a1e0ef9d5e4_park.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:12	377438/377438	---M--	200	added ('OK')	image/png	etag:%22176b40102473eaa1bffbe304440125d4%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6259446ffccbda987432afa4_market.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6259446ffccbda987432afa4_market.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:13	140427/140427	---M--	200	added ('OK')	image/png	etag:%22aa8f8c88ed13cd51a837a5caafd0b8b1%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62594499bddc4055e52adfca_workshop.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62594499bddc4055e52adfca_workshop.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:13	137636/137636	---M--	200	added ('OK')	image/png	etag:%22ae3495b92607ddf6870c97b3f3654ba6%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625944cfa5d8ce68af6db697_studio.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625944cfa5d8ce68af6db697_studio.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:14	178856/178856	---M--	200	added ('OK')	image/png	etag:%2213d1a98683251eafa171e0594b54c812%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625944eed4f8410c0078af72_gallery.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625944eed4f8410c0078af72_gallery.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:14	131925/131925	---M--	200	added ('OK')	image/png	etag:%22a5f19be03cfcfbb266b8036a75f4066f%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625944dc1dcf0409f9c9134c_boutique.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625944dc1dcf0409f9c9134c_boutique.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:14	464951/464951	---M--	200	added ('OK')	image/png	etag:%22af1f1ae2c5dfe365c5841ceba840cc8c%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8c0af0a70013_boutique.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8c0af0a70013_boutique.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:16	692876/692876	---M--	200	added ('OK')	image/png	etag:%2283133b84c852fcf5cfbeb7acefd8c450%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8c7b8ca70009_gallery.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8c7b8ca70009_gallery.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:17	581172/581172	---M--	200	added ('OK')	image/png	etag:%2238be331a2f5cd6ea807fbcf0b60c4aad%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8cb1f3a7000e_studio.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8cb1f3a7000e_studio.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:17	588405/588405	---M--	200	added ('OK')	image/png	etag:%2266159bc0cf5d0d884e1fe2fc9658d4df%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8cbc49a70004_workshop.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8cbc49a70004_workshop.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:17	266227/266227	---M--	200	added ('OK')	image/png	etag:%227e7a60499696dfa62814529040f69cee%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625957b7e89d1d25ed050463_workshop-Modal.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625957b7e89d1d25ed050463_workshop-Modal.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:18	1008496/1008496	---M--	200	added ('OK')	image/png	etag:%221ad8a2f43d76e743101c511f7f20f21d%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8c281aa70022_ThePark.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8c281aa70022_ThePark.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:19	268091/268091	---M--	200	added ('OK')	image/png	etag:%22ca3e2de2986dd018dc300f24b7239a7e%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625957316732edd382364608_market-Modal.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625957316732edd382364608_market-Modal.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:19	178173/178173	---M--	200	added ('OK')	image/png	etag:%222b7d107769333d69c92196766eb6cfd3%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625957b7fccbdaefc8331e8e_boutique-Modal.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625957b7fccbdaefc8331e8e_boutique-Modal.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:19	292098/292098	---M--	200	added ('OK')	image/png	etag:%2238292373159576e0836a65b763149006%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625957b7b8f7d1224a410627_studio-Modal.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625957b7b8f7d1224a410627_studio-Modal.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:20	274761/274761	---M--	200	added ('OK')	image/png	etag:%222786b649da0cffb0beaf03ee3d4492fe%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625957b7c1f87b209f9725f6_gallery-Modal.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625957b7c1f87b209f9725f6_gallery-Modal.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:20	240014/240014	---M--	200	added ('OK')	image/png	etag:%22a1fc8689123ab425d909d6db164a8981%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625957b76525a6598e7e0f86_platform.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625957b76525a6598e7e0f86_platform.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:22	401826/401826	---M--	200	added ('OK')	image/png	etag:%22582bb8d640b0c243cfc4045404b8b390%22	https://assets-global.website-files.com/622eead55797fc2865c24818/625968ef154e9284858300ca_park-Modal.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/625968ef154e9284858300ca_park-Modal.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:22	384971/384971	---M--	200	added ('OK')	image/png	etag:%22bb6595b33ee6486ed7397d49b85ff370%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62580c1c0cc0c6655a67a5fd_CoffeeBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62580c1c0cc0c6655a67a5fd_CoffeeBear.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:26	1219619/1219619	---M--	200	added ('OK')	image/png	etag:%22e60e53cc57aefa7bad653249ff1b5bbf%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8ca9c3a7001d_platform_.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8ca9c3a7001d_platform_.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:26	1355195/1355195	---M--	200	added ('OK')	image/png	etag:%220031f7ebb0e14959a179576e25bf9a42%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8cdd33a70018_market.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62538dfeb9dc8cdd33a70018_market.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:26	825379/825379	---M--	200	added ('OK')	image/png	etag:%2288d685511c26f1dea184e32abda019c9%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6258fce76940831389ef2567_Asset%204%201.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6258fce76940831389ef2567_Asset%204%201.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:26	836795/836795	---M--	200	added ('OK')	image/png	etag:%2224999b365f104541d4d66f3924b9cbe5%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62586c30da6a6d855f5c7417_ThePark.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62586c30da6a6d855f5c7417_ThePark.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:30	393306/393306	---M--	200	added ('OK')	image/png	etag:%223bacc8903a78d7fd43a81e60f8710f1b%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6261c7c364c8f1da3c0ae27a_Group%2080.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6261c7c364c8f1da3c0ae27a_Group%2080.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:30	388986/388986	---M--	200	added ('OK')	image/png	etag:%22299de0b2faced6ce09e6e66a97946d5e%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6261c7c37e2a392526b77fa1_Group%2081.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6261c7c37e2a392526b77fa1_Group%2081.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:30	389812/389812	---M--	200	added ('OK')	image/png	etag:%225c6a108a11c0c242d4d5a002b7562ca1%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6261c7c2d4a7fe238b988254_Group%2079.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6261c7c2d4a7fe238b988254_Group%2079.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:30	392233/392233	---M--	200	added ('OK')	image/png	etag:%22d8cda47e4f2013984153fa913c5ed467%22	https://assets-global.website-files.com/622eead55797fc2865c24818/6261c7c4ab70352a7d7ce7b7_Group%2082.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/6261c7c4ab70352a7d7ce7b7_Group%2082.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:31	88144/88144	---M--	200	added ('OK')	image/png	etag:%22771ecd574c9c00f402df197fe30b716b%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62bd1f2a5d84309016599866_BG.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62bd1f2a5d84309016599866_BG.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:32	182420/182420	---M--	200	added ('OK')	image/png	etag:%2251f6093630ab1986dd1a9a73169e2b8d%22	https://assets-global.website-files.com/622eead55797fc2865c24818/62d8d0a15e0517f7460f25e9_Coffee%20Bear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/62d8d0a15e0517f7460f25e9_Coffee%20Bear.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:32	690470/690470	---M--	200	added ('OK')	image/png	etag:%220986f91bc35356aaffd67da7007d3505%22	https://assets-global.website-files.com/622eead55797fc2865c24818/624c3b84141165a5d9195f8b_Transparent-OKB.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/622eead55797fc2865c24818/624c3b84141165a5d9195f8b_Transparent-OKB.png	(from https://assets-global.website-files.com/622eead55797fc2865c24818/css/okay-bears-1e9c94.7f14f5704.css)
11:57:34	180651/180651	---M--	200	added ('OK')	image/png	etag:%22a654ba4312a8ddfa2fbd876ff5694531%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6258071f0c7318cec2318807_KaisBear2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6258071f0c7318cec2318807_KaisBear2.png	(from https://www.okaybears.com/park)
11:57:34	181861/181861	---M--	200	added ('OK')	image/png	etag:%22edcc942b73425f3663d19cececc7c211%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/62582cf1e7a749a15407b354_KaisBear%20(1).png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/62582cf1e7a749a15407b354_KaisBear%20(1).png	(from https://www.okaybears.com/park)
11:57:35	186731/186731	---M--	200	added ('OK')	image/png	etag:%22cf4312c3392ad5950e8613837f78fe80%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/625806c2108239850f495db6_JamaalBear2.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/625806c2108239850f495db6_JamaalBear2.png	(from https://www.okaybears.com/park)
11:57:35	188138/188138	---M--	200	added ('OK')	image/png	etag:%22ae0a18f05e16acb56742d81fd4cdb995%22	https://assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f528adb3ae4f5dabebe4_JamaalBear.png	C:/Users/HP%20PROBOOK%20640%20G2/Desktop/okaybears/assets-global.website-files.com/623ab58321ca25f489fca9e6/6255f528adb3ae4f5dabebe4_JamaalBear.png	(from https://www.okaybears.com/park)
